name,room_type,price,minimum_nights,number_of_reviews
Spacious Apartment ★ Walk Everywhere ★Free Parking,Entire home/apt,88,1,14
⭐️ Stylish Polaris 2BR w/Balcony + Pool + Gym! ⭐️,Entire home/apt,139,28,7
Cozy Private Townhouse  Stroll to Short North!,Entire home/apt,109,3,13
Newly Renovated (9A) OSU/Central ❤NearEVERYTHING,Entire home/apt,73,1,34
BRAND NEW: Modern Townhome in German Village,Entire home/apt,211,2,8
Apartment in Historic Olde Towne East - Bryden Rd,Entire home/apt,55,2,7
Maple Oasis,Entire home/apt,139,1,31
Welcoming 1BD/1BA Apt by Downtown  German Village,Entire home/apt,103,1,39
Amazing Apartment in the Heart of Downtown,Entire home/apt,68,3,39
Entire 2-Unit Duplex in Charming German Village,Entire home/apt,319,2,3
★ Modern 2BR Apt w/Pool + Gym + Easy Parking! ★,Entire home/apt,137,30,16
The King's Flat w/Fiber Optic WiFi + Washer/Dryer!,Entire home/apt,126,28,9
Cozy Private Room with On-Suite Private Bathroom,Private room,42,2,25
Modern  Queen Bed business-gamer getaway-Polaris,Entire home/apt,100,3,44
Cozy 2 Bedroom Home,Entire home/apt,74,2,28
Cozy North Columbus 10 min from Airport,Entire home/apt,150,1,13
Quiet/Safe/Clean/FRee Parking 2 bed home,Entire home/apt,96,2,1
Paper White Penthouse—DOWNTOWN/CONVENTION CENTER,Entire home/apt,201,2,4
The Short North Arches Studio—CONVENTION CTR/ARENA,Entire home/apt,115,2,7
Charming Franklinton bungalow west of Downtown,Entire home/apt,81,1,15
Cozy Brick Room with Private Bathroom,Private room,34,2,16
★ Designer 2BR Apt w/Garage Parking + Fast WiFi ★,Entire home/apt,172,28,18
Peony Place/Great for Work from Home or Families,Entire home/apt,178,2,6
Columbus Grand Hotel  Premium King Non Smoking,Private room,7000,1,1
FANTASTIC 3BR TOWNHOUSE (Long term available),Entire home/apt,55,2,20
Columbus Grand Hotel  Premium 2 Double Non Smoking,Private room,7000,1,1
Pet-Friendly King 1BR w/Garage Parking!,Entire home/apt,158,28,10
Long St Manor,Entire home/apt,95,1,9
★ Modern Pet-Friendly 1BR w/King Bed + Parking! ★,Entire home/apt,126,28,14
Lux Carriage House—Short North/Convention Center,Entire home/apt,224,2,1
3 bedroom 1.5 bath  luxurious and stately home,Entire home/apt,180,1,8
Small Cottage in German Village Area,Entire home/apt,106,1,24
SPACIOUS 3BR KING BED❤️8 minutes from downtown!,Entire home/apt,82,1,61
Grand Opening Stunner Close to All Things Columbus,Entire home/apt,185,1,16
The Souder Sanctuary-Great for a FAMILY STAYCATION,Entire home/apt,170,2,0
42 Hawks Carriage House - The City Cottage - Unique | Cozy,Entire home/apt,97,1,7
Nice Cozy Quiet Location,Private room,25,30,0
Blazing Fast Wifi | Chef's Kitchen | Spa Bathroom,Entire home/apt,166,2,24
💎2BR/1BA w Tempur Pedic bed⭐️Backyard✔New Kitchen,Entire home/apt,57,1,46
Housepitality - The Azure Cottage - OSU/Old North,Entire home/apt,133,1,10
Anna Paradise # 5,Private room,26,2,5
Capital City Retreat,Entire home/apt,75,30,5
Updated German Village 2BR Condo Perfect Location!,Entire home/apt,88,1,9
Short North Kennels - ELVIS SUITE,Entire home/apt,215,1,26
Standard Room - Full Service B&B,Private room,95,1,0
Standard Suite - Full Service B&B,Private room,125,1,0
🔸Downtown Destination- Southern Orchards🔸,Entire home/apt,111,1,7
L31-Blueberry at LX Loft ⚡ Private Keypad Room,Private room,31,1,35
L32-Raspberry at LX Loft ⚡ Private Keypad Room,Private room,199,1,37
MODERN HOME  CLOSE TO EVERYTHING  HEPA FILTERED!,Entire home/apt,121,2,19
L33-Kiwi at LX Loft ⚡ Private Keypad Room,Private room,28,1,42
L34-Fig at LX Loft ⚡ Private Keypad Room,Private room,29,1,33
KMPSSBLINC Bed and breakfast-hub smoke free,Private room,100,1,0
Aesthetic Condo minutes from Downtown 313,Entire home/apt,91,2,30
Aesthetic Condo Minutes From Downtown 315,Entire home/apt,91,2,32
Modern Downtown Luxury Apartment,Entire home/apt,74,3,18
Victorian Village Villa - A Kid Friendly Place,Entire home/apt,228,1,68
Updated & Convenient downtown condo,Entire home/apt,92,3,9
Light House,Entire home/apt,102,3,0
Short North Flat ✰ Full Ktchn  Walk to Everything!,Entire home/apt,58,1,30
Cozy Ohio State 1bd ⭐️ OVERLOOK High St FreeParking,Entire home/apt,55,1,42
🏙JourneyBNB - Amazing Townhouse with Fireplace🏙,Entire home/apt,129,1,18
💫JourneyBNB - Crisp Townhouse with Fireplace💫,Entire home/apt,107,1,28
We Love Longer Stays! Flex Cancellation Policy!,Entire home/apt,84,2,12
Flex Cancellation | Full Kitchen | Private Entrance,Entire home/apt,83,2,27
PPD,Private room,50,40,0
Light House: Bedroom 1,Private room,33,2,6
Light House: Bedroom 2,Private room,33,2,5
Spacious Home Minutes from Downtown & Short North,Entire home/apt,102,2,38
Brand New Olde Towne East 3BR 5 Mins to Downtown!,Entire home/apt,123,1,7
Brand New Massive 4BR/2.5BA 5 Mins to Downtown!,Entire home/apt,182,1,3
♡ Ohio State Pad ♡ Walk to High St & Campus!,Entire home/apt,49,1,27
The Serenity-Now House (NEW!) ~ Housepitality,Entire home/apt,91,1,12
Housepitality ~ The Shiny Beaux Chateau (NEW!),Entire home/apt,104,1,7
Campus Charm ♦️ Roku TV  Walk to High St Eats!,Entire home/apt,45,1,18
Heart of OSU Studio ✨ FreeParking  Walk to High St,Entire home/apt,44,1,14
High Street OSU Retreat 🌿💛 by Starbucks & Campus,Entire home/apt,47,1,24
Easy Parking ♥ Heart of Ohio State Walk to High St,Entire home/apt,49,1,33
Modern Edge Rustic Charm Condo—DOWNTOWN/CONV CTR,Entire home/apt,136,2,1
Ohio State Studio ✯ Free Parking  Steps to High St,Entire home/apt,43,1,25
Kitchen / Parking / Wifi ✸ Walk to High St Studio,Entire home/apt,49,1,14
Olde Towne Champion 2 Bedroom Townhouse,Entire home/apt,104,2,2
Clintonville Community Home,Entire home/apt,154,1,15
Cow Town Patio Loft—CONVENTION CENTER/SHORT NORTH,Entire home/apt,115,2,4
Tom's Downtown Carriage House ( near everything),Entire home/apt,250,2,3
Renovated CentralD❤GermanVillage/ChildrensHospital,Entire home/apt,82,1,40
Old Town East 1 bed sleeps 4 pet friendly Forest A,Entire home/apt,69,2,14
Comfy guest bedroom near Dublin  Worthington  OSU,Private room,40,30,0
Private Home in German Village area near Downtown,Entire home/apt,96,2,13
Brand New Large 2BR/1B Olde Towne East Townhouse,Entire home/apt,106,1,6
Private Southern Orchards Carriage House,Entire home/apt,107,1,20
Renovated CentralC❤GermanVillage/ChildrensHospital,Entire home/apt,83,1,27
Wonders of the World,Entire home/apt,55,30,1
German Village Pied à Terre,Entire home/apt,111,1,23
Rose Marie,Entire home/apt,96,1,34
Cozy private room & bath: close to downtown!,Private room,51,1,2
Housepitality ~ The Peacock House,Entire home/apt,108,1,1
Spacious Modern Condo Heart of Victorian Village 795,Entire home/apt,141,2,43
Updated German Village 1BD Condo Steps to Downtown,Entire home/apt,75,1,16
Housepitality - The Sunset House,Entire home/apt,114,1,11
Steps from High St. | Work From Here | Sanitized,Entire home/apt,81,2,21
4Bd Glen Echo Get Away - OSU/Fairgrounds/Mapfre,Entire home/apt,120,3,16
The Magnolia/Olde Towne East/3BDRM Home,Entire home/apt,107,2,9
Modern Ranch Living -- The Guston Place,Entire home/apt,90,30,3
Newly Renovated Near Franklin Park  DT & Capital U,Entire home/apt,81,2,14
Spacious 3 br apartment located near OSU campus,Entire home/apt,179,3,0
ENTIRE Penthouse near Downtown  OSU& Short North,Entire home/apt,228,14,0
Quaint 1 bedroom apartment in the Short North!,Entire home/apt,73,1,74
Urban Townhome minutes from Downtown Columbus!,Entire home/apt,70,2,18
🏡 JourneyBNB - Columbus getaway sleeps 8 🏡,Entire home/apt,93,1,14
Close to everything (but not too close) #1,Entire home/apt,49,7,5
2BR in the short North next to high street,Entire home/apt,63,1,40
Perfect 1BR apt in Short North close to OSU  DWTN,Entire home/apt,58,1,52
Studio in the Short North!,Entire home/apt,50,1,36
Affordable Short North 1BR - mins to everything!,Entire home/apt,54,1,11
The Dahlia/Work from Home,Entire home/apt,117,2,23
2 Bedroom Newly Built . FULLY furnished,Entire home/apt,139,30,0
Historic Top Floor Condo ❤ of Short North 30+ days,Entire home/apt,120,30,0
L52-Bamboo at LX Loft ⚡ Private Keypad Room,Private room,375,1,17
💫JourneyBNB - Comfortable townhouse near airport✈️,Entire home/apt,97,1,31
NEW LUXURY 1BR APARTMENT NEAR HEART OF COLUMBUS,Entire home/apt,81,1,21
New Condo ❤ of Short North & Free Parking 30+ Days,Entire home/apt,120,30,0
L43-Disney at LX Loft 🗝 Private Keypad Room,Private room,37,1,39
L42-Eiffel *** STAFF ONLY ***,Private room,199,1,25
L41-Niagara at LX Loft 🗝 Private Keypad Room,Private room,26,1,37
BRAND NEW GORGEOUS 1BR APARTMENT I GYM + FREE PARK,Entire home/apt,81,1,21
MODERN ONE BEDROOM APARTMENT IN THE HEART OF COL,Entire home/apt,79,1,23
STATE OF THE ART 1BR APARTMENT IN HEART OF COL,Entire home/apt,79,1,26
HIGH END 1BR APARTMENT I BEAUTIFUL VIEW OF COL,Entire home/apt,81,1,39
BRAND NEW LUXURY ONE BEDROOM APT I GYM + FREE PARK,Entire home/apt,89,1,22
The Cellar - Fully Renovated Unit in Clintonville,Entire home/apt,69,1,4
Pristine 2 BR House - Short North / Downtown!,Entire home/apt,145,1,5
BRAND NEW HUGE LUXURY HOME W/ TERRACE! MUST SEE!,Entire home/apt,279,2,19
HUGE NEW LUXE HOME W/ TERRACE! BEST AIRBNB IN CBUS,Entire home/apt,270,2,8
Huge Updated 2BR/1B Olde Towne East Townhouse,Entire home/apt,93,1,6
Housepitality - The Treetop Hideaway - OSU area,Entire home/apt,73,1,3
MODERN COTTAGE IN THE HEART OF COL l FREE PARKING,Entire home/apt,91,1,32
Schumacher Place/German Village TownHome,Entire home/apt,78,1,29
Jungle Fever - Short North Columbus 🌿🐯,Entire home/apt,145,1,36
Beautiful Mid-Century Home in German Village,Entire home/apt,112,2,23
New Luxe Townhome in Short North w/ Terrace!!,Entire home/apt,463,1,28
Modern 2b King/Queen business gamer Retreat-Easton,Entire home/apt,129,2,15
Long Term Three Bedroom Perfect for Travel Nurses,Entire home/apt,99,30,1
Upscale 1BR Apt in Downtown,Entire home/apt,83,1,3
Walkable 1BR Apt with Parking,Entire home/apt,83,30,2
Urban 1BR Apt Near Ohio Theatre,Entire home/apt,83,1,4
Chic 1BR Apt Near the Park,Entire home/apt,82,30,4
Modern and Lively 1BR Apt,Entire home/apt,83,30,5
1BR Apt Near Palace Theatre,Entire home/apt,82,1,10
Spacious Downtown Apartment,Entire home/apt,65,30,1
Beautiful Vintage Contemporary Townhouse,Entire home/apt,60,30,0
Rest a while 1,Private room,35,30,0
Rest a while 2,Private room,35,30,0
Shared Room,Shared room,15,5,0
Industrial Flat - EJ Thomas Factory - Short North,Entire home/apt,85,1,26
Walk to Campus Studio ✰ High St  Free Parking,Entire home/apt,48,1,7
🌟Spectaular Townhouse Close to Downtown🌟,Entire home/apt,132,1,14
Rustic/Modern Downtown Oasis,Entire home/apt,196,1,29
Columbus Gateway! Minutes away from attractions.,Entire home/apt,70,1,38
 Coffee Shop Feel  within a Historic Manor,Entire home/apt,196,1,20
The Victorian Greenhouse 🌿 King Bd/Prvate Parking,Entire home/apt,63,1,38
Bohemian Flat - Short North - Free Parking,Entire home/apt,82,1,18
$500 off Price reflects discount,Entire home/apt,80,30,0
Spacious Short North 3 level Home- private parking,Entire home/apt,170,2,34
✦ Bexley Breeze Getaway ✦ New King Bed,Entire home/apt,132,2,7
Beautiful Downtown Rooftop -Walking distance to Breweries,Entire home/apt,197,1,38
Spacious newly-renovated Downtown Columbus home,Entire home/apt,90,30,1
Cozy Townhome near Children's Hospital & Downtown,Entire home/apt,106,1,4
New  Franklin Retreat  Steps From Franklin Park!!,Entire home/apt,300,2,10
Norwood Inn Columbus - 2Queen Bed Suite Non-Smoking,Private room,53,1,1
Housepitality~ The Columbus A-List House,Entire home/apt,228,1,8
Townhouse in City with Great Walkable Options,Entire home/apt,82,1,21
Private Backyard | 2-Car Garage | German Village,Entire home/apt,118,2,2
Old Towne Brick Beauty,Entire home/apt,96,1,5
The OSU Friends & Fam House (Flexible),Entire home/apt,166,1,1
The Bryden Park Townhouse,Entire home/apt,98,1,2
The Blue Ribbon Hideaway,Entire home/apt,105,1,0
The Spacious Hilliard House,Entire home/apt,132,1,3
3 Story Townhouse Walkable Community,Entire home/apt,99,2,6
Merion Village Townhome with parking,Entire home/apt,67,1,4
Housepitality ~ The Reichstag Suite - Modern,Entire home/apt,73,1,5
Housepitality - The Brandenburg Suite - Efficiency,Entire home/apt,69,1,6
L35-Damson at LX Loft ⚡ Private Keypad Room,Private room,30,1,14
L15-Suite at LX Loft ⚡ Private Keypad Room,Private room,31,1,9
Cozy  updated downstairs 2 bedroom apartment,Entire home/apt,84,1,8
Housepitality ~ The Secret Garden Condo(Downtown!),Entire home/apt,113,30,1
Townhome | Close to Nationwide Children's Hospital,Entire home/apt,281,30,0
New Build Luxury Townhome | Short North w/ Terrace,Entire home/apt,436,1,7
L62-Atari at LX Loft 🗝 Private Keypad Room,Private room,29,1,17
L63-Pinball at LX Loft 🗝 Private Keypad Room,Private room,37,1,6
Norwood Inn Columbus - Standard 1 King Bed Non-Smoking,Private room,55,1,2
German Village | Washer/Dryer | Close to Childrens,Entire home/apt,89,2,4
Short North Studio @ Goodale Park,Entire home/apt,93,2,14
Spacious Clintonville Craftsman near everything!,Entire home/apt,200,30,0
"💖SPECIAL $94
BIG HOUSE-3 BEDROOM
2 FULL BATHROOMS",Entire home/apt,210,1,1
Brand New Downtown Columbus condo with a view- 516,Entire home/apt,61,1,7
Brand new Premier Downtown Condo - 518,Entire home/apt,61,1,13
Brand new Premier Downtown Condo - 519,Entire home/apt,63,1,9
*Downtown Columbus Condo with a View* 611,Entire home/apt,81,1,10
Brand new Premier Downtown Condo - 613,Entire home/apt,77,1,9
Brand new Premier Downtown Condo - 614,Entire home/apt,61,1,5
*Downtown Columbus Condo with a View* 615,Entire home/apt,67,1,11
Brand New Downtown Condo/Near Nationwide Children's- 617,Entire home/apt,135,1,6
Brand New Downtown Condo/Near Nationwide Children's- 618,Entire home/apt,61,1,4
*Downtown Columbus Condo with a View*,Entire home/apt,68,1,8
Brand new Premier Downtown Condo - 612,Entire home/apt,61,1,25
Brand new Premier Downtown Condo - 620,Entire home/apt,61,1,7
*Modern Condo with Gym & Free Parking*  616,Entire home/apt,70,1,6
★ Under the Sea ★ Private Home with Game Room ★,Entire home/apt,139,2,14
Spacious CBus Home with Cozy Loft,Entire home/apt,100,30,0
1 BR Condo Downtown Cbus | Business Travel- 511,Entire home/apt,81,1,4
*Modern Condo with Gym & Free Parking*- 512,Entire home/apt,61,1,12
Brand New Downtown Condo/Near Nationwide Children's- 513,Entire home/apt,75,1,4
Brand new Premier Downtown Condo - 514,Entire home/apt,61,1,10
*Downtown Columbus Condo with a View* 515,Entire home/apt,68,1,9
Pet friendly 1 bedroom 771 Northview B Bexely,Entire home/apt,60,2,7
The Playful London Flat—Downtown/Convention Center,Entire home/apt,115,2,2
OSU High St Studio 🕊 Parking / 200Mb WIFI / KTCHN,Entire home/apt,45,1,7
♡ The OSU Charmer ♡ Walk to Campus  Free Parking,Entire home/apt,48,1,11
Ohio State Comfort 🌾 Free PRKG  Walk to High St!,Entire home/apt,50,1,18
Chic Loft of Short North✨ Walk High St  Full KTCHN,Entire home/apt,58,1,23
Renovated CentralB❤GermanVillage/ChildrensHospital,Entire home/apt,84,1,7
Sunlit Clintonville ranch home  Long-term rental,Entire home/apt,100,90,0
Brand new Premier Downtown Condo - 412,Entire home/apt,61,1,17
Brand new Premier Downtown Condo - 413,Entire home/apt,80,1,9
*Downtown Columbus Condo with a View* 415,Entire home/apt,68,1,8
Brand New Condo next to Children's Hospital- 420,Entire home/apt,61,1,12
Brand new Premier Downtown Condo - 417,Entire home/apt,62,1,7
Brand new Premier Downtown Condo - 418,Entire home/apt,61,1,22
Pet friendly 1 bedroom Northview D Near Airport,Entire home/apt,60,2,4
Brand new Premier Downtown Condo - 318,Entire home/apt,61,1,16
Live + Work + Stay + Easy | 1BR in Westerville,Entire home/apt,98,30,0
Nice room 10 minute drive from campus! Long stays,Private room,25,30,1
Beautiful 3 BR house w best location in Columbus.,Entire home/apt,180,2,2
★ Lion Safari ★ Private Home with Game Room ★,Entire home/apt,186,2,7
Brand New Downtown Condo/Near Nationwide Children's- 312,Entire home/apt,60,1,7
Olde Town East/Children's Hospital Luxury Room NEW,Private room,49,2,2
Brand new Premier Downtown Condo - 219,Entire home/apt,61,1,7
Pet Friendly | 1 BR Downtown Condo - 216,Entire home/apt,70,1,4
Brand new Premier Downtown Condo - 218,Entire home/apt,56,1,16
Safety Hideaway - Medical Grade Clean Downtown Condo,Entire home/apt,61,1,8
Brand New Downtown Condo/Near Nationwide Children's- 319,Entire home/apt,61,1,5
Brand New Downtown Condo/Near Nationwide Children's- 520,Entire home/apt,55,1,9
Brand new Premier Downtown Condo - 517,Entire home/apt,61,1,5
Spacious Modern Condo Heart of Victorian Village 797,Entire home/apt,142,2,2
The Goodale Park Overlook (Suite),Entire home/apt,71,2,10
The Goodale Park Hideout,Entire home/apt,71,2,11
"Location 
Downtown Columbus  Oh",Entire home/apt,89,5,0
Homey place just for you | 1BR in Columbus,Entire home/apt,89,30,0
Homey place just for you | 1BR in Columbus,Entire home/apt,95,30,0
Homey place just for you | 1BR in Columbus,Entire home/apt,92,30,0
Upscale apartment home | 1BR in Columbus,Entire home/apt,98,30,0
Homey place just for you | 2BR in Columbus,Entire home/apt,121,30,0
Homey place just for you | 2BR in Columbus,Entire home/apt,117,30,0
Entire apartment for you | 2BR in Columbus,Entire home/apt,109,30,0
Entire apartment for you | 1BR in Columbus,Entire home/apt,90,30,0
Entire apartment for you | 2BR in Columbus,Entire home/apt,114,30,0
Live + Work + Stay + Easy | 2BR in Westerville,Entire home/apt,116,30,0
Safety Hideaway - Medical Grade Clean Condo in the Heart of Downtown,Entire home/apt,60,1,4
Safety Hideaway - Medical Grade Clean Condo in the Heart of Columbus 317,Entire home/apt,60,1,6
Homey place just for you | 2BR in Columbus,Entire home/apt,121,30,0
L16 ***STAFF ONLY***,Shared room,99,1,1
Bedroom + 2 sweet cats close to OSU & Short North!,Private room,25,7,0
Brand New Condo next to Children's Hospital-  320,Entire home/apt,60,1,11
Safety Hideaway - Medical Grade Clean Downtown Condo with Stunning View- 315,Entire home/apt,67,1,3
Brand New Condo next to Children's Hospital- 414,Entire home/apt,54,1,5
Homey place just for you | 1BR in Columbus,Entire home/apt,90,30,0
Charming 3 Bedroom Mid Century Clintonville Home.,Entire home/apt,115,2,2
Large Condo ❤ of Downtown- 30 Day Min Stay,Entire home/apt,110,45,0
Brand new Premier Downtown Condo - 214,Entire home/apt,63,1,3
Brand New Downtown Condo/Near Nationwide Children's- 419,Entire home/apt,60,1,7
Homey place just for you | 1BR in Columbus,Entire home/apt,96,30,0
Live + Work + Stay + Easy | 1BR in Westerville,Entire home/apt,97,30,0
L65-Jumanji at LX Loft 🗝 Private Keypad Room,Private room,32,1,14
Live + Work + Stay + Easy | 1BR in Westerville,Entire home/apt,98,30,0
OSU Retreat 💎 Wifi Workspace  Kitchen  Free PRKG,Entire home/apt,50,1,9
Cute and Cozy 3 Bedroom Ranch Home,Entire home/apt,112,2,2
Live + Work + Stay + Easy | 2BR in Westerville,Entire home/apt,118,30,0
Brand new Premier Downtown Condo - 416,Entire home/apt,68,1,8
Newly Renovated (9B) OSU/Central ❤NearEVERYTHING,Entire home/apt,71,1,5
Homey place just for you | 1BR in Columbus,Entire home/apt,89,30,0
Housepitality - The Old North Flat,Entire home/apt,80,1,0
Housepitality - Top Choice Flat,Entire home/apt,109,1,7
Old Town East 1 bed sleeps 4 pet friendly Forest B,Entire home/apt,59,2,4
Brand New Luxury 3B/2.5BA - 5 Min to Downtown!,Entire home/apt,153,2,1
Upscale apartment home | 1BR in Columbus,Entire home/apt,91,30,0
Historic Home in the Heart of German Village,Entire home/apt,113,1,15
Entire apartment for you | 2BR in Columbus,Entire home/apt,109,30,0
Homey place just for you | 1BR in Columbus,Entire home/apt,86,30,0
Privacy near Grandview  OSU  and the Short North,Entire home/apt,129,1,7
Large Bedroom in Penthouse Condo- 30 Day Min Stay,Private room,55,30,0
Large private bedroom & bathroom in grandview area,Private room,99,5,0
Homey place just for you | 2BR in Columbus,Entire home/apt,117,30,0
Housepitality - The Old North Guest House - OSU,Entire home/apt,118,1,0
Housepitality - Old North Classic House - Near OSU,Entire home/apt,112,1,1
2bdr King/Queen WIFI-Nintendo Switch -Polaris,Entire home/apt,133,2,5
L22-Cobblestone at LX Loft 🗝 Private Keypad Room,Private room,26,1,13
Pet Friendly 1 BD Large Stylish Miller 3B,Entire home/apt,59,2,3
Homey place just for you | 1BR in Columbus,Entire home/apt,92,30,0
2 King Size Bedrooms Minutes From Polaris Mall,Entire home/apt,95,3,0
Live + Work + Stay + Easy | 2BR in Westerville,Entire home/apt,117,30,0
Printer | Laundry | King Beds | Townhome | Coffee,Entire home/apt,91,31,0
L61-Tetris at LX Loft 🗝 Private Keypad Room,Private room,25,1,5
Private House Near Campus  No Cleaning Fee,Entire home/apt,136,1,5
The Wellington,Private room,1015,300,0
Upscale apartment home | 1BR in Columbus,Entire home/apt,90,30,0
Entire House 2BR w/ Driveway Parking OSU GameDay,Entire home/apt,96,1,0
QUIET and COZY home  close to EVERYTHING!!,Entire home/apt,49,1,4
“Out of this World” King BR in Downtown Columbus,Entire home/apt,86,2,3
Private Backyard/Patio Home  Heart of Victorian Village,Entire home/apt,115,2,2
Cozy 3 bd near Ohio State University and Downtown,Entire home/apt,70,3,3
Safety Hideaway - Medical Grade Clean Home  Downtown Columbus,Entire home/apt,80,1,1
Rest a while 3,Private room,38,30,0
The Silver Sunburst Flat—Downtown/Arena District,Entire home/apt,115,2,0
Bright + Modern 1BR in Downtown,Entire home/apt,83,30,0
Modern 1BR Apt in Downtown,Entire home/apt,83,30,0
Beautiful 1BR Apt in Downtown,Entire home/apt,83,30,0
Homey place just for you | 1BR in Columbus,Entire home/apt,94,30,0
Entire apartment for you | 2BR in Columbus,Entire home/apt,119,30,0
Live + Work + Stay + Easy | 2BR in Westerville,Entire home/apt,118,30,0
Live + Work + Stay + Easy | 1BR in Westerville,Entire home/apt,102,30,0
Entire apartment for you | 2BR in Columbus,Entire home/apt,118,30,0
Urban 3BD Apt. Near Children's  Downtown  & OTE,Entire home/apt,99,1,2
Urban 3 BD Apt. close to Children's/Downtown/OTE,Entire home/apt,74,1,3
German Village Home 2,Entire home/apt,144,1,0
Entire apartment for you | 2BR in Columbus,Entire home/apt,113,30,0
Pet Friendly 1 BD Large Stylish Miller 2D,Entire home/apt,60,2,0
Large Stylish Studio  Pet Friendly  2111 5th,Entire home/apt,57,2,0
Pet Friendly 1 BD Large Stylish Miller 3D,Entire home/apt,58,2,0
Cozy 2 Bedroom Apartment,Entire home/apt,40,30,0
Homey place just for you | 1BR in Columbus,Entire home/apt,95,30,0
Norwood Inn Columbus - 1 King Suite Non-smoking,Private room,58,1,0
Norwood Inn Columbus - Comfort 2 Queen Bed Non-Smoking,Private room,54,1,0
Rest easy and live life | 1BR in Westerville,Entire home/apt,103,30,0
Modern. Spacious. Great Location.,Entire home/apt,89,1,0
Great Amenities + Spacious Loft,Entire home/apt,89,1,0
Beautiful Views + Great Amenities,Entire home/apt,110,30,0
Modern + Great Amenities,Entire home/apt,89,1,0
Modern Loft + Incredible Amentites,Entire home/apt,92,1,0
Modern. Great Amenities . Spacious,Entire home/apt,91,1,0
Modern. Spacious. Great Amentities,Entire home/apt,89,1,0
New Complex + Great Amentities,Entire home/apt,90,1,0
Spacious + Great Comfort,Entire home/apt,99,1,0
Brand New 3BD/2BA 5 Mins to Downtown/Short North!,Entire home/apt,163,2,0
Rest easy and live life | 2BR in Westerville,Entire home/apt,120,30,0
OSU North Campus Security Building 2BR Apartment#1,Entire home/apt,28,30,0
Spacious Modern Flat + Comfort,Entire home/apt,88,1,0
Spacious Modern Retreat,Entire home/apt,93,2,0
Modern Spacious Retreat + Great Location,Entire home/apt,88,30,0
Modern Loft + Incredible Location,Entire home/apt,88,30,0
Massive Modern Townhouse,Entire home/apt,175,2,0
Huge Modern Townhouse,Entire home/apt,175,2,0
Massive Modern Townhouse + One Block From High St,Entire home/apt,169,2,0
Norwood Inn Columbus - 2 Queen Bed Non Smoking,Private room,52,1,0
Norwood Inn Columbus -1 Queen Bed Accessible Non Smoking,Private room,57,1,0
Entire House - Comfy & Clean Getaway Near Downtown,Entire home/apt,65,1,0
Massive Two Story + One Block From High St,Entire home/apt,149,30,0
Pet Friendly 1 Bedroom 771 Northview C,Entire home/apt,54,2,0
Pet Friendly 1 Bedroom Northview H,Entire home/apt,54,2,0
OSU North Campus Security Building 2BR Apartment#2,Entire home/apt,22,30,0
Whole House German Village - Frankfort,Entire home/apt,287,1,0
Spacious 3BR KING BED-Minutes from downtown  NEW!,Entire home/apt,61,1,0
Quiet Neighborhood  less than 10min to the airport,Private room,32,2,1
Massive Loft + Incredible Location,Entire home/apt,129,30,0
Charming Studio In the Heart of Campus,Entire home/apt,55,1,0
Cozy Studio + Great Location,Entire home/apt,55,1,0
Cozy Studio In the Heart of Campus,Entire home/apt,58,1,0
Stunning Studio + Incredible Location,Entire home/apt,55,1,0
Studio apartment on high street,Entire home/apt,70,31,0
Relaxing Studio + Great Location,Entire home/apt,61,1,0
Historic Spacious 4 bedroom / 3 bath  Detached 2 car garage,Entire home/apt,160,2,1
Modern Downtown Luxury Apartment w/ View,Entire home/apt,500,3,0
Quiet neighborhood closer to airport & Easton mall,Private room,33,1,1
Charming Studio + Comfortable Bed,Entire home/apt,61,1,0
Stunning Studio + Comfortable Bed,Entire home/apt,61,1,0
🌳JourneyBNB Quiet Getaway in Obetz - Sleeps 6 🌳,Entire home/apt,56,1,0
Norwood Inn Columbus - Deluxe 2 Queen Bed Non-Smoking,Private room,53,1,0
Homey place just for you | 1BR in Columbus,Entire home/apt,90,30,0
Live + Work + Stay + Easy | 1BR in Westerville,Entire home/apt,96,30,0
Entire apartment for you | 1BR in Columbus,Entire home/apt,89,30,0
Norwood Inn Columbus - Standard 2 Queen Bed Non-Smoking,Private room,52,1,0
Old Town East 1 bed sleeps 4 pet friendly Forest C,Entire home/apt,55,2,0
